rotation_x,rotation_y,rotation_z,acceleration_x,acceleration_y,acceleration_z
0.00019391393288969994,-0.03287077322602272,-0.0018862441647797823,0.0010807812213897705,-0.0019689425826072693,0.027325987815856934
0.0027255923487246037,0.0373527891933918,0.0007033960428088903,-0.0010304152965545654,0.0032547414302825928,-0.01441723108291626
0.0058357310481369495,-0.03525573015213013,-0.0005547674372792244,-0.004987448453903198,0.005856014788150787,-0.0077214837074279785
-0.009722257032990456,0.014067093841731548,0.00089685944840312,1.1980533599853516e-05,-0.005464896559715271,0.00433880090713501
0.005744880996644497,-0.014807775616645813,0.001349181868135929,0.003052622079849243,-0.0012859702110290527,-0.002647578716278076
0.0023980000987648964,0.01579965278506279,0.00030452245846390724,-0.005707919597625732,-0.0006953626871109009,-0.004694640636444092
-0.002240950707346201,-0.007763181813061237,0.00041416450403630733,0.0004622340202331543,-0.000296957790851593,-0.00714266300201416
-0.0021671270951628685,0.0017129717161878943,-0.0005820742808282375,-0.0012471973896026611,-0.0007114410400390625,0.0038393139839172363
-0.0009743371047079563,-0.0009666381520219147,0.0007643825374543667,-0.0005009770393371582,-0.0002578720450401306,-0.004962801933288574
-0.0021314676851034164,0.008144991472363472,0.0027226172387599945,-0.004271149635314941,0.0010272860527038574,-0.0024202466011047363
-0.0015868826303631067,-0.004279109183698893,0.0015086306957527995,0.00024193525314331055,0.00024174898862838745,-0.004974246025085449
-0.003343463409692049,0.0006985424552112818,0.0015592682175338268,-0.0006745457649230957,-0.0012462586164474487,0.0003351569175720215
0.0022022943012416363,-0.003180899890139699,0.0012030175421386957,0.0004710257053375244,-0.0008075684309005737,-0.005236387252807617
-0.00020268838852643967,-0.004035304766148329,-0.0018673217855393887,-0.0022333264350891113,-0.0002714022994041443,-0.0025090575218200684
-0.0011726929806172848,0.0026877042837440968,-2.5425106287002563e-07,-0.0009521842002868652,-0.00013710558414459229,-0.0050392746925354
-0.0015205428935587406,-0.0016228253953158855,-0.0009454474784433842,-0.0012485980987548828,0.00032516568899154663,-0.0009984970092773438
0.0017527397722005844,0.002951138187199831,-0.0017624245956540108,-0.0008327364921569824,0.001410357654094696,-0.0032457709312438965
0.0009884391911327839,-0.0022550285793840885,-0.0009011335205286741,-0.000850290060043335,0.0005580559372901917,-0.003238856792449951
0.0011576134711503983,-0.0031907535158097744,0.003501041093841195,-0.0017962455749511719,4.3876469135284424e-05,-0.0034834742546081543
-0.0009416220709681511,-0.004920570179820061,-0.0004311481025069952,-0.001301199197769165,-0.0008622705936431885,-0.003630220890045166
-0.0010054465383291245,0.0017974096117541194,0.001047166995704174,-0.0005266666412353516,0.00022765249013900757,-0.0025790929794311523
0.004007398616522551,-0.0054806494154036045,-0.0010388188529759645,-0.0011811554431915283,-0.0015134066343307495,-0.004350543022155762
0.002652938012033701,-0.0006979723693802953,-0.0007965392433106899,-0.0021630823612213135,-0.0017322152853012085,-0.0020087361335754395
0.0044473386369645596,-0.004677330143749714,-0.001107807271182537,-0.0008114278316497803,0.0004541352391242981,-0.0035962462425231934
0.002786357421427965,-0.0001564263366162777,-5.387677811086178e-05,-0.002596259117126465,-0.0012683048844337463,-0.003363370895385742
-0.002945798682048917,-0.0008563834708184004,-0.0021784284617751837,-0.0011065900325775146,-0.0006022974848747253,-0.005525767803192139
-0.0033276777248829603,0.0031865928322076797,-0.003875555470585823,0.0014341473579406738,0.0013880208134651184,-0.003443479537963867
0.0029213526286184788,-0.0036683836951851845,-0.0014129122719168663,-0.00023916363716125488,0.0008148252964019775,-0.00348818302154541
0.0009915754199028015,-0.00306592951528728,0.002768286969512701,-0.002265363931655884,-0.0004827156662940979,-0.003534972667694092
0.002129549626260996,0.0013289599446579814,0.0023720867466181517,-0.0024092495441436768,-0.0011619478464126587,-0.002320408821105957
-6.35501928627491e-05,0.0010942257940769196,0.001840236596763134,-1.1265277862548828e-05,0.00030803680419921875,-0.0032334327697753906
0.0014358232729136944,-0.0009053854737430811,0.0020925584249198437,-0.0010501742362976074,-0.000818789005279541,-0.004533588886260986
-0.00463320966809988,0.0023946154396981,-0.0005248829256743193,-0.00120505690574646,0.00018280744552612305,-0.0026625394821166992
0.0024441275745630264,0.00178060051985085,-0.0012888978235423565,-0.00035646557807922363,0.0005741268396377563,-0.002588629722595215
0.00042683305218815804,-0.0011571795912459493,0.00022023776546120644,0.0004462301731109619,0.0006879493594169617,-0.0024031400680541992
0.0030177584849298,-0.002471559215337038,-0.00047479569911956787,-0.0015945136547088623,-2.5697052478790283e-05,-0.003840029239654541
-5.946774035692215e-05,0.00035701552405953407,-0.0008251164108514786,-0.0002847611904144287,0.001036912202835083,-0.0026804208755493164
-0.0017888089641928673,-0.003530760994181037,0.0008007572032511234,-0.0006570219993591309,0.0007011890411376953,-0.0037589669227600098
-0.0017601842992007732,-0.0010367576032876968,-0.0010926737450063229,-0.0012986958026885986,0.00023137778043746948,-0.002796649932861328
0.0014669154770672321,-0.0002399710938334465,0.0004017364699393511,-0.0009380578994750977,0.0004568323493003845,-0.0031067728996276855
-0.00023976434022188187,0.0006278430810198188,-0.0019364447798579931,-0.00038501620292663574,-9.804964065551758e-05,-0.0027009248733520508
0.004439389333128929,-0.002574435668066144,0.00041428860276937485,-0.0012342333793640137,0.00023830682039260864,-0.002870500087738037
0.003615167923271656,-0.00617520185187459,-0.00046944874338805676,-0.0022649765014648438,-0.00045803189277648926,-0.0035061240196228027
0.002244264353066683,0.001784970983862877,-0.0008776145987212658,-0.001565784215927124,-0.00046400725841522217,-0.0045623779296875
-0.001788723049685359,0.00042053975630551577,-0.00031315023079514503,-0.0008179843425750732,-0.000576511025428772,-0.003267049789428711
-5.8304984122514725e-05,-0.0009280694648623466,0.00030694250017404556,-0.0008434951305389404,-1.8924474716186523e-06,-0.0030490756034851074
