rotation_x,rotation_y,rotation_z,acceleration_x,acceleration_y,acceleration_z
-0.16228614747524261,0.519025444984436,-0.12575946748256683,-0.048600152134895325,0.007425844669342041,0.07220196723937988
-0.20290985703468323,0.2588723301887512,-0.07795759290456772,0.00670565664768219,0.022177159786224365,0.019015192985534668
-0.1770409196615219,-0.006848940160125494,0.011199010536074638,0.03895476460456848,0.014396816492080688,-0.02025371789932251
-0.08991193771362305,-0.08312081545591354,0.09740125387907028,0.054125651717185974,0.010635793209075928,-0.0370403528213501
-0.04030144587159157,0.05345020443201065,0.14360518753528595,0.03070041537284851,0.007193028926849365,-0.0189284086227417
-0.08024054765701294,0.18345022201538086,0.10689914971590042,-0.004609107971191406,0.015837162733078003,0.014109015464782715
-0.12217447906732559,0.17035998404026031,0.05011121928691864,-0.021413549780845642,0.02524387836456299,0.01336216926574707
-0.11889299005270004,0.05998852476477623,0.006672607734799385,-0.024092063307762146,0.027792304754257202,-0.009046971797943115
-0.10016990453004837,-0.04189559072256088,0.005493511911481619,-0.011591210961341858,0.027779579162597656,-0.015309154987335205
-0.0989292711019516,-0.049280811101198196,0.007908961735665798,-0.009674325585365295,0.015027821063995361,0.003863036632537842
-0.09999240934848785,0.0327594056725502,-0.0022549559362232685,-0.01136469841003418,0.005190461874008179,0.008346736431121826
-0.0660533532500267,0.07566304504871368,-0.037972282618284225,-0.005423873662948608,0.003244251012802124,-0.0012334585189819336
-0.010676178149878979,0.024475334212183952,-0.05194678157567978,0.007378339767456055,0.0044554173946380615,-0.02139335870742798
-0.00020681694149971008,-0.01863609440624714,-0.03848867490887642,0.02111959457397461,0.0034515857696533203,-0.010001003742218018
-0.04493754729628563,-0.020448412746191025,-0.00985397957265377,0.025129467248916626,-0.004271745681762695,0.02130228281021118
-0.09783890098333359,0.04142283275723457,0.04792327061295509,0.03695230185985565,-0.00800246000289917,0.037700533866882324
-0.13671326637268066,0.10926893353462219,0.11261958628892899,0.03972695767879486,-0.013000518083572388,0.02796107530593872
-0.132425919175148,0.12862904369831085,0.15350140631198883,0.03164447844028473,-0.014274686574935913,0.0025568008422851562
-0.06866830587387085,0.03656142204999924,0.1470847725868225,0.020738616585731506,-0.00011640787124633789,-0.03114175796508789
0.017728034406900406,-0.09317359328269958,0.10247159004211426,0.0077488720417022705,0.016099900007247925,-0.045346856117248535
0.0402999222278595,-0.1058579608798027,0.05988471955060959,-0.0035765618085861206,0.018770724534988403,-0.01247560977935791
-0.016810297966003418,-0.013622904196381569,0.0575704462826252,0.005349144339561462,0.011240899562835693,0.03982353210449219
-0.08909095823764801,0.08192574232816696,0.0911436453461647,0.003143593668937683,-0.0087776780128479,0.061851680278778076
-0.11658157408237457,0.11670821160078049,0.1298164427280426,-0.0034286826848983765,-0.020778775215148926,0.04265934228897095
-0.10089688748121262,0.08810456097126007,0.12925803661346436,-0.01388542354106903,-0.0114937424659729,0.012118935585021973
-0.07028058171272278,0.03821444511413574,0.08001518249511719,-0.027760758996009827,-0.0006664395332336426,-0.006563305854797363
-0.04460285231471062,0.023739460855722427,0.02158530056476593,-0.04442484676837921,0.0007439255714416504,-0.007350921630859375
-0.05389974266290665,0.05077877268195152,-0.009614607319235802,-0.037390634417533875,0.003937721252441406,0.005462706089019775
-0.09249821305274963,0.09886397421360016,-0.023964833468198776,-0.024449139833450317,0.0066634416580200195,0.017471492290496826
-0.07997435331344604,0.08748134225606918,-0.018796496093273163,-0.011972710490226746,-0.0051770806312561035,-0.005243897438049316
-0.03245390206575394,0.052443619817495346,0.007648520637303591,0.0016587674617767334,-0.01199844479560852,-0.03098618984222412
-0.0049987779930233955,0.0074185701087117195,0.0003384668380022049,-0.007099628448486328,-0.008417189121246338,-0.029281020164489746
-0.0007888597901910543,-0.023030923679471016,-0.009403830394148827,-0.0073356181383132935,0.003170698881149292,-0.014659643173217773
0.007866881787776947,-0.0171704962849617,-0.00804902333766222,-0.010884955525398254,-0.005833327770233154,-0.0023592710494995117
-0.008312355726957321,0.0056766727939248085,-0.003613642882555723,-0.011436402797698975,-0.008442878723144531,0.014069557189941406
-0.019826864823698997,0.032511208206415176,-0.005576943513005972,-0.017138004302978516,-0.005969434976577759,0.018382251262664795
-0.022979317232966423,0.04175541549921036,-0.020065966993570328,-0.01481175422668457,0.00420263409614563,0.016115546226501465
-0.008344380185008049,0.04754549264907837,-0.03045056387782097,-0.005590468645095825,0.006668567657470703,0.006237506866455078
0.033128827810287476,0.06577596068382263,-0.02159716933965683,0.010700821876525879,0.004736065864562988,-0.0013440251350402832
0.06578177958726883,0.04355587065219879,0.005227766931056976,0.022901952266693115,0.001050412654876709,-0.0011358857154846191
0.05967548489570618,-0.00751754455268383,0.06293164193630219,0.02623496949672699,-0.00651860237121582,0.00848841667175293
0.005961190443485975,-0.03107837401330471,0.11233044415712357,0.020372062921524048,-0.010399103164672852,0.02076965570449829
-0.02713843807578087,-0.015131955966353416,0.14401490986347198,0.014921799302101135,-0.006636202335357666,0.01532280445098877
-0.019783852621912956,0.005533375311642885,0.14483143389225006,0.009666875004768372,0.005447328090667725,-0.0021408796310424805
0.0028759832493960857,-0.002410770859569311,0.11529508978128433,-0.005976378917694092,0.012510716915130615,-0.02234417200088501
0.027378465980291367,-0.020311109721660614,0.07869779318571091,-0.01579435169696808,0.01853036880493164,-0.02607017755508423
0.03353516012430191,-0.010869229212403297,0.046824973076581955,-0.022615984082221985,0.01922541856765747,-0.01434868574142456
0.023270338773727417,0.003037836402654648,0.02862057462334633,-0.02154715359210968,0.019807279109954834,-0.002799093723297119
0.01861559972167015,0.022343941032886505,0.004890686832368374,-0.025279223918914795,0.019567430019378662,-0.0012033581733703613
0.016447585076093674,0.04353143647313118,-0.008135995827615261,-0.018544405698776245,0.023616760969161987,-0.004183650016784668
