rotation_x,rotation_y,rotation_z,acceleration_x,acceleration_y,acceleration_z
-0.05428784713149071,-0.015711966902017593,-0.031765300780534744,-0.006220206618309021,-0.004290401935577393,-0.012739121913909912
0.017993096262216568,-0.008710486814379692,-0.004861502908170223,0.005628734827041626,-0.005241036415100098,-0.026485204696655273
0.008585836738348007,-0.021771222352981567,-0.006988323759287596,-0.01067061722278595,0.007858037948608398,-0.009842395782470703
-0.028598327189683914,0.0023030703887343407,-0.02055220678448677,-0.009665757417678833,-0.0016020536422729492,0.011284351348876953
-0.021732278168201447,-0.0020648385398089886,-0.014671079814434052,-0.0037256181240081787,-0.005648374557495117,-0.00887686014175415
0.008922656998038292,-0.009426496922969818,-0.00749195134267211,-0.000627472996711731,-0.0071152448654174805,-0.010807514190673828
0.028018996119499207,-0.040683601051568985,0.001978847198188305,0.013756051659584045,-0.007318615913391113,-0.01466226577758789
0.03369460254907608,-0.006949457339942455,0.020060498267412186,0.0044290125370025635,-0.005981028079986572,0.010575175285339355
0.014470532536506653,-0.010458584874868393,0.019808422774076462,0.006215929985046387,-0.005263566970825195,-0.010510683059692383
0.013530967757105827,0.0017329109832644463,0.009841050952672958,-0.004152432084083557,-0.0009137988090515137,-0.006893277168273926
0.01475575566291809,-0.04978673905134201,-0.007582946680486202,-0.009779630228877068,0.0038650035858154297,0.005102574825286865
0.09481915086507797,-0.06404107809066772,0.010498038493096828,-0.0012752711772918701,0.0005937814712524414,-0.03890717029571533
0.04872662201523781,-0.018085118383169174,0.030603716149926186,0.009787173941731453,-0.003911018371582031,0.008070826530456543
-0.04133327677845955,0.02238129824399948,-0.02764585241675377,-0.04054030776023865,0.008952140808105469,0.03332984447479248
-0.03701644763350487,-0.010230116546154022,-0.03725700452923775,0.0030575841665267944,-0.0064640045166015625,-0.008568167686462402
0.008444156497716904,-0.04430236294865608,-0.023857319727540016,0.010640725493431091,-0.006548702716827393,-0.010539710521697998
0.026736296713352203,-0.06567002832889557,-0.023221196606755257,0.0025330781936645508,0.0008440613746643066,-0.024043500423431396
0.010502598248422146,0.009872838854789734,-0.024382980540394783,-0.0101422518491745,0.0005110502243041992,-0.0047959089279174805
-0.009602749720215797,0.022748200222849846,-0.03836304694414139,-0.008780479431152344,-0.003063797950744629,-0.012860715389251709
0.015799205750226974,0.005421957932412624,-0.0203947015106678,-0.0007229447364807129,-0.007035553455352783,-0.005176663398742676
0.03050043247640133,0.003335967194288969,-0.02085772156715393,-0.002941116690635681,-0.0024126768112182617,-0.009261667728424072
-0.004871978424489498,-0.013853125274181366,-0.02824229747056961,-0.009116649627685547,0.0044574737548828125,-0.0030957460403442383
